Iterations,Accuracy (%),ATK,Aggregator,seed,f
1980,10.006009615384615,ALIE,GM,1,5
2010,9.985977564102564,ALIE,GM,1,5
2040,9.985977564102564,ALIE,GM,1,5
2070,9.985977564102564,ALIE,GM,1,5
2100,10.01602564102564,ALIE,GM,1,5
2130,9.985977564102564,ALIE,GM,1,5
2160,9.985977564102564,ALIE,GM,1,5
2190,9.985977564102564,ALIE,GM,1,5
2220,9.985977564102564,ALIE,GM,1,5
2250,10.006009615384615,ALIE,GM,1,5
2280,10.006009615384615,ALIE,GM,1,5
2310,10.006009615384615,ALIE,GM,1,5
2340,10.006009615384615,ALIE,GM,1,5
2370,10.006009615384615,ALIE,GM,1,5
2400,10.006009615384615,ALIE,GM,1,5
2430,10.006009615384615,ALIE,GM,1,5
2460,10.006009615384615,ALIE,GM,1,5
2490,10.006009615384615,ALIE,GM,1,5
2520,10.006009615384615,ALIE,GM,1,5
2550,10.006009615384615,ALIE,GM,1,5
2580,10.006009615384615,ALIE,GM,1,5
2610,10.006009615384615,ALIE,GM,1,5
2640,10.006009615384615,ALIE,GM,1,5
2670,10.006009615384615,ALIE,GM,1,5
2700,10.006009615384615,ALIE,GM,1,5
2730,10.006009615384615,ALIE,GM,1,5
2760,10.006009615384615,ALIE,GM,1,5
2790,10.006009615384615,ALIE,GM,1,5
2820,9.985977564102564,ALIE,GM,1,5
2850,9.985977564102564,ALIE,GM,1,5
2880,10.006009615384615,ALIE,GM,1,5
2910,10.006009615384615,ALIE,GM,1,5
2940,10.006009615384615,ALIE,GM,1,5
2970,9.985977564102564,ALIE,GM,1,5
3000,9.985977564102564,ALIE,GM,1,5
30,20.88341346153846,GA,GM,2,5
60,31.17988782051282,GA,GM,2,5
90,37.95072115384615,GA,GM,2,5
120,39.763621794871796,GA,GM,2,5
150,43.078926282051285,GA,GM,2,5
180,42.55809294871795,GA,GM,2,5
210,47.06530448717949,GA,GM,2,5
240,49.1786858974359,GA,GM,2,5
270,50.44070512820513,GA,GM,2,5
300,53.515625,GA,GM,2,5
330,54.26682692307692,GA,GM,2,5
360,56.98116987179487,GA,GM,2,5
390,56.91105769230769,GA,GM,2,5
420,57.48197115384615,GA,GM,2,5
450,59.90584935897436,GA,GM,2,5
480,62.27964743589744,GA,GM,2,5
510,60.71714743589744,GA,GM,2,5
540,62.84054487179487,GA,GM,2,5
570,62.69030448717949,GA,GM,2,5
600,63.94230769230769,GA,GM,2,5
630,66.57652243589743,GA,GM,2,5
660,64.71354166666667,GA,GM,2,5
690,66.76682692307692,GA,GM,2,5
720,67.76842948717949,GA,GM,2,5
750,68.71995192307692,GA,GM,2,5
780,68.14903846153847,GA,GM,2,5
810,68.25921474358974,GA,GM,2,5
840,69.05048076923077,GA,GM,2,5
870,67.4979967948718,GA,GM,2,5
900,68.93028846153847,GA,GM,2,5
930,70.22235576923077,GA,GM,2,5
960,70.87339743589743,GA,GM,2,5
990,69.87179487179488,GA,GM,2,5
1020,70.38261217948718,GA,GM,2,5
1050,71.9150641025641,GA,GM,2,5
1080,72.07532051282051,GA,GM,2,5
1110,71.92508012820512,GA,GM,2,5
1140,73.07692307692308,GA,GM,2,5
1170,73.046875,GA,GM,2,5
1200,73.3173076923077,GA,GM,2,5
1230,73.76802884615384,GA,GM,2,5
1260,74.2988782051282,GA,GM,2,5
1290,73.81810897435898,GA,GM,2,5
1320,74.43910256410257,GA,GM,2,5
1350,74.00841346153847,GA,GM,2,5
1380,74.59935897435898,GA,GM,2,5
1410,74.97996794871794,GA,GM,2,5
1440,75.49078525641026,GA,GM,2,5
1470,76.40224358974359,GA,GM,2,5
1500,76.42227564102564,GA,GM,2,5
1530,77.06330128205128,GA,GM,2,5
1560,77.19350961538461,GA,GM,2,5
1590,76.84294871794872,GA,GM,2,5
1620,77.17347756410257,GA,GM,2,5
1650,77.68429487179488,GA,GM,2,5
1680,77.93469551282051,GA,GM,2,5
1710,78.35536858974359,GA,GM,2,5
1740,77.6542467948718,GA,GM,2,5
1770,78.38541666666667,GA,GM,2,5
1800,78.58573717948718,GA,GM,2,5
1830,77.84455128205128,GA,GM,2,5
1860,78.02483974358974,GA,GM,2,5
1890,79.49719551282051,GA,GM,2,5
1920,78.60576923076923,GA,GM,2,5
1950,79.00641025641026,GA,GM,2,5
1980,78.41546474358974,GA,GM,2,5
2010,79.82772435897436,GA,GM,2,5
2040,79.30689102564102,GA,GM,2,5
2070,78.54567307692308,GA,GM,2,5
2100,78.70592948717949,GA,GM,2,5
2130,80.05809294871794,GA,GM,2,5
2160,79.23677884615384,GA,GM,2,5
2190,79.28685897435898,GA,GM,2,5
2220,80.61899038461539,GA,GM,2,5
2250,79.20673076923077,GA,GM,2,5
2280,81.31009615384616,GA,GM,2,5
2310,81.80088141025641,GA,GM,2,5
2340,81.50040064102564,GA,GM,2,5
2370,81.5604967948718,GA,GM,2,5
2400,81.97115384615384,GA,GM,2,5
2430,81.88100961538461,GA,GM,2,5
2460,82.03125,GA,GM,2,5
2490,82.3016826923077,GA,GM,2,5
2520,82.08133012820512,GA,GM,2,5
2550,82.0713141025641,GA,GM,2,5
2580,81.9110576923077,GA,GM,2,5
2610,82.21153846153847,GA,GM,2,5
2640,82.28165064102564,GA,GM,2,5
2670,82.28165064102564,GA,GM,2,5
2700,82.3818108974359,GA,GM,2,5
2730,82.01121794871794,GA,GM,2,5
2760,82.20152243589743,GA,GM,2,5
2790,82.10136217948718,GA,GM,2,5
2820,82.13141025641026,GA,GM,2,5
2850,82.19150641025641,GA,GM,2,5
2880,82.21153846153847,GA,GM,2,5
2910,82.27163461538461,GA,GM,2,5
2940,82.13141025641026,GA,GM,2,5
2970,82.04126602564102,GA,GM,2,5
3000,81.63060897435898,GA,GM,2,5
30,13.311298076923077,SF,GM,2,5
60,17.538060897435898,SF,GM,2,5
90,22.17548076923077,SF,GM,2,5
120,25.390625,SF,GM,2,5
150,27.55408653846154,SF,GM,2,5
180,30.528846153846153,SF,GM,2,5
210,30.18830128205128,SF,GM,2,5
240,33.102964743589745,SF,GM,2,5
270,31.13982371794872,SF,GM,2,5
300,35.647035256410255,SF,GM,2,5
330,36.067708333333336,SF,GM,2,5
360,35.49679487179487,SF,GM,2,5
390,36.69871794871795,SF,GM,2,5
420,36.3681891025641,SF,GM,2,5
450,36.44831730769231,SF,GM,2,5
480,39.30288461538461,SF,GM,2,5
510,38.411458333333336,SF,GM,2,5
540,36.80889423076923,SF,GM,2,5
570,40.03405448717949,SF,GM,2,5
600,39.57331730769231,SF,GM,2,5
630,41.35616987179487,SF,GM,2,5
660,37.52003205128205,SF,GM,2,5
690,42.81850961538461,SF,GM,2,5
720,42.50801282051282,SF,GM,2,5
750,41.49639423076923,SF,GM,2,5
780,43.95032051282051,SF,GM,2,5
810,41.80689102564103,SF,GM,2,5
840,45.26241987179487,SF,GM,2,5
870,44.030448717948715,SF,GM,2,5
900,45.13221153846154,SF,GM,2,5
930,44.921875,SF,GM,2,5
960,46.69471153846154,SF,GM,2,5
990,45.75320512820513,SF,GM,2,5
1020,46.31410256410256,SF,GM,2,5
1050,46.53445512820513,SF,GM,2,5
1080,47.736378205128204,SF,GM,2,5
1110,47.90665064102564,SF,GM,2,5
1140,49.78966346153846,SF,GM,2,5
1170,48.77804487179487,SF,GM,2,5
1200,50.280448717948715,SF,GM,2,5
1230,50.63100961538461,SF,GM,2,5
1260,50.38060897435897,SF,GM,2,5
1290,50.79126602564103,SF,GM,2,5
1320,51.953125,SF,GM,2,5
1350,52.39383012820513,SF,GM,2,5
1380,50.54086538461539,SF,GM,2,5
1410,53.32532051282051,SF,GM,2,5
1440,52.213541666666664,SF,GM,2,5
1470,54.50721153846154,SF,GM,2,5
1500,55.1181891025641,SF,GM,2,5
1530,54.41706730769231,SF,GM,2,5
1560,54.10657051282051,SF,GM,2,5
1590,56.951121794871796,SF,GM,2,5
1620,56.58052884615385,SF,GM,2,5
1650,55.55889423076923,SF,GM,2,5
1680,54.67748397435897,SF,GM,2,5
1710,56.41025641025641,SF,GM,2,5
1740,55.14823717948718,SF,GM,2,5
1770,55.70913461538461,SF,GM,2,5
1800,57.341746794871796,SF,GM,2,5
1830,57.522035256410255,SF,GM,2,5
1860,57.702323717948715,SF,GM,2,5
1890,58.40344551282051,SF,GM,2,5
1920,59.53525641025641,SF,GM,2,5
1950,60.15625,SF,GM,2,5
1980,59.92588141025641,SF,GM,2,5
2010,59.22475961538461,SF,GM,2,5
2040,60.84735576923077,SF,GM,2,5
2070,60.14623397435897,SF,GM,2,5
2100,60.60697115384615,SF,GM,2,5
2130,61.067708333333336,SF,GM,2,5
2160,61.65865384615385,SF,GM,2,5
2190,61.828926282051285,SF,GM,2,5
2220,61.66866987179487,SF,GM,2,5
2250,61.77884615384615,SF,GM,2,5
2280,63.14102564102564,SF,GM,2,5
2310,63.6318108974359,SF,GM,2,5
2340,63.58173076923077,SF,GM,2,5
2370,63.671875,SF,GM,2,5
2400,63.3213141025641,SF,GM,2,5
2430,63.391426282051285,SF,GM,2,5
2460,63.87219551282051,SF,GM,2,5
2490,63.68189102564103,SF,GM,2,5
2520,63.82211538461539,SF,GM,2,5
2550,63.73197115384615,SF,GM,2,5
2580,63.411458333333336,SF,GM,2,5
2610,63.97235576923077,SF,GM,2,5
2640,63.982371794871796,SF,GM,2,5
2670,63.69190705128205,SF,GM,2,5
2700,64.00240384615384,SF,GM,2,5
2730,64.04246794871794,SF,GM,2,5
2760,64.01241987179488,SF,GM,2,5
2790,63.94230769230769,SF,GM,2,5
2820,64.00240384615384,SF,GM,2,5
2850,64.1426282051282,SF,GM,2,5
2880,64.35296474358974,SF,GM,2,5
2910,64.25280448717949,SF,GM,2,5
2940,64.84375,SF,GM,2,5
2970,64.39302884615384,SF,GM,2,5
3000,64.4130608974359,SF,GM,2,5
30,26.35216346153846,LF,GM,2,5
60,30.46875,LF,GM,2,5
90,37.91065705128205,LF,GM,2,5
120,36.96915064102564,LF,GM,2,5
150,41.716746794871796,LF,GM,2,5
180,43.98036858974359,LF,GM,2,5
210,45.79326923076923,LF,GM,2,5
240,47.84655448717949,LF,GM,2,5
270,49.23878205128205,LF,GM,2,5
300,50.40064102564103,LF,GM,2,5
330,50.34054487179487,LF,GM,2,5
360,51.953125,LF,GM,2,5
390,52.453926282051285,LF,GM,2,5
420,54.20673076923077,LF,GM,2,5
450,56.07972756410256,LF,GM,2,5
480,57.22155448717949,LF,GM,2,5
510,55.68910256410256,LF,GM,2,5
540,59.42508012820513,LF,GM,2,5
570,59.23477564102564,LF,GM,2,5
600,60.38661858974359,LF,GM,2,5
630,60.40665064102564,LF,GM,2,5
660,61.74879807692308,LF,GM,2,5
690,62.65024038461539,LF,GM,2,5
720,62.57011217948718,LF,GM,2,5
750,64.0625,LF,GM,2,5
780,63.94230769230769,LF,GM,2,5
810,64.38301282051282,LF,GM,2,5
840,64.9639423076923,LF,GM,2,5
870,65.07411858974359,LF,GM,2,5
900,65.37459935897436,LF,GM,2,5
930,66.12580128205128,LF,GM,2,5
960,66.97716346153847,LF,GM,2,5
990,66.97716346153847,LF,GM,2,5
1020,67.23758012820512,LF,GM,2,5
1050,67.02724358974359,LF,GM,2,5
1080,68.93028846153847,LF,GM,2,5
1110,69.44110576923077,LF,GM,2,5
1140,69.2608173076923,LF,GM,2,5
1170,70.68309294871794,LF,GM,2,5
1200,69.52123397435898,LF,GM,2,5
1230,70.94350961538461,LF,GM,2,5
1260,71.57451923076923,LF,GM,2,5
1290,71.09375,LF,GM,2,5
1320,71.61458333333333,LF,GM,2,5
1350,72.24559294871794,LF,GM,2,5
1380,70.99358974358974,LF,GM,2,5
1410,73.21714743589743,LF,GM,2,5
1440,73.18709935897436,LF,GM,2,5
1470,73.3573717948718,LF,GM,2,5
1500,74.39903846153847,LF,GM,2,5
1530,73.99839743589743,LF,GM,2,5
1560,72.93669871794872,LF,GM,2,5
1590,74.57932692307692,LF,GM,2,5
1620,75.48076923076923,LF,GM,2,5
1650,74.83974358974359,LF,GM,2,5
1680,75.50080128205128,LF,GM,2,5
1710,75.390625,LF,GM,2,5
1740,76.45232371794872,LF,GM,2,5
1770,76.2920673076923,LF,GM,2,5
1800,75.97155448717949,LF,GM,2,5
1830,75.06009615384616,LF,GM,2,5
1860,76.26201923076923,LF,GM,2,5
1890,75.76121794871794,LF,GM,2,5
1920,77.16346153846153,LF,GM,2,5
1950,76.6826923076923,LF,GM,2,5
1980,78.10496794871794,LF,GM,2,5
2010,77.37379807692308,LF,GM,2,5
2040,78.18509615384616,LF,GM,2,5
2070,77.95472756410257,LF,GM,2,5
2100,76.76282051282051,LF,GM,2,5
2130,77.45392628205128,LF,GM,2,5
2160,77.92467948717949,LF,GM,2,5
2190,77.94471153846153,LF,GM,2,5
2220,78.71594551282051,LF,GM,2,5
2250,78.64583333333333,LF,GM,2,5
2280,79.84775641025641,LF,GM,2,5
2310,80.29847756410257,LF,GM,2,5
2340,80.26842948717949,LF,GM,2,5
2370,80.39863782051282,LF,GM,2,5
2400,80.32852564102564,LF,GM,2,5
2430,80.41866987179488,LF,GM,2,5
2460,80.31850961538461,LF,GM,2,5
2490,80.27844551282051,LF,GM,2,5
2520,80.48878205128206,LF,GM,2,5
2550,80.56891025641026,LF,GM,2,5
2580,80.21834935897436,LF,GM,2,5
2610,80.3886217948718,LF,GM,2,5
2640,80.70913461538461,LF,GM,2,5
2670,80.29847756410257,LF,GM,2,5
2700,80.28846153846153,LF,GM,2,5
2730,80.36858974358974,LF,GM,2,5
2760,80.71915064102564,LF,GM,2,5
2790,80.61899038461539,LF,GM,2,5
2820,80.59895833333333,LF,GM,2,5
2850,80.75921474358974,LF,GM,2,5
2880,80.7391826923077,LF,GM,2,5
2910,80.67908653846153,LF,GM,2,5
2940,80.71915064102564,LF,GM,2,5
2970,80.5088141025641,LF,GM,2,5
3000,80.86939102564102,LF,GM,2,5
30,13.641826923076923,mimic,GM,2,5
60,18.96033653846154,mimic,GM,2,5
90,22.415865384615383,mimic,GM,2,5
120,26.63261217948718,mimic,GM,2,5
150,30.588942307692307,mimic,GM,2,5
180,34.01442307692308,mimic,GM,2,5
210,39.05248397435897,mimic,GM,2,5
240,33.71394230769231,mimic,GM,2,5
270,40.735176282051285,mimic,GM,2,5
300,44.040464743589745,mimic,GM,2,5
330,44.9619391025641,mimic,GM,2,5
360,45.43269230769231,mimic,GM,2,5
390,46.985176282051285,mimic,GM,2,5
420,44.32091346153846,mimic,GM,2,5
450,45.7431891025641,mimic,GM,2,5
480,47.2255608974359,mimic,GM,2,5
510,51.76282051282051,mimic,GM,2,5
540,50.84134615384615,mimic,GM,2,5
570,54.49719551282051,mimic,GM,2,5
600,52.95472756410256,mimic,GM,2,5
630,49.92988782051282,mimic,GM,2,5
660,50.78125,mimic,GM,2,5
690,57.43189102564103,mimic,GM,2,5
720,57.682291666666664,mimic,GM,2,5
750,58.35336538461539,mimic,GM,2,5
780,57.33173076923077,mimic,GM,2,5
810,58.77403846153846,mimic,GM,2,5
840,59.34495192307692,mimic,GM,2,5
870,60.92748397435897,mimic,GM,2,5
900,59.42508012820513,mimic,GM,2,5
930,61.608573717948715,mimic,GM,2,5
960,61.68870192307692,mimic,GM,2,5
990,61.53846153846154,mimic,GM,2,5
1020,61.64863782051282,mimic,GM,2,5
1050,62.419871794871796,mimic,GM,2,5
1080,63.64182692307692,mimic,GM,2,5
1110,66.8369391025641,mimic,GM,2,5
1140,65.87540064102564,mimic,GM,2,5
1170,66.1358173076923,mimic,GM,2,5
1200,67.20753205128206,mimic,GM,2,5
1230,68.77003205128206,mimic,GM,2,5
1260,67.90865384615384,mimic,GM,2,5
1290,63.83213141025641,mimic,GM,2,5
1320,68.58974358974359,mimic,GM,2,5
1350,68.359375,mimic,GM,2,5
1380,69.42107371794872,mimic,GM,2,5
1410,68.6298076923077,mimic,GM,2,5
1440,71.03365384615384,mimic,GM,2,5
1470,71.02363782051282,mimic,GM,2,5
1500,72.04527243589743,mimic,GM,2,5
1530,72.5360576923077,mimic,GM,2,5
1560,72.2255608974359,mimic,GM,2,5
1590,71.8349358974359,mimic,GM,2,5
1620,73.0068108974359,mimic,GM,2,5
1650,73.36738782051282,mimic,GM,2,5
1680,72.265625,mimic,GM,2,5
1710,73.19711538461539,mimic,GM,2,5
1740,73.8681891025641,mimic,GM,2,5
1770,74.73958333333333,mimic,GM,2,5
1800,74.71955128205128,mimic,GM,2,5
1830,74.37900641025641,mimic,GM,2,5
1860,75.55088141025641,mimic,GM,2,5
1890,75.0,mimic,GM,2,5
1920,74.84975961538461,mimic,GM,2,5
1950,75.18028846153847,mimic,GM,2,5
1980,75.8613782051282,mimic,GM,2,5
2010,75.45072115384616,mimic,GM,2,5
2040,76.27203525641026,mimic,GM,2,5
2070,76.1318108974359,mimic,GM,2,5
2100,75.75120192307692,mimic,GM,2,5
2130,75.05008012820512,mimic,GM,2,5
2160,75.61097756410257,mimic,GM,2,5
2190,75.81129807692308,mimic,GM,2,5
2220,75.06009615384616,mimic,GM,2,5
2250,76.15184294871794,mimic,GM,2,5
2280,78.05488782051282,mimic,GM,2,5
2310,78.64583333333333,mimic,GM,2,5
2340,78.73597756410257,mimic,GM,2,5
2370,78.80608974358974,mimic,GM,2,5
2400,78.80608974358974,mimic,GM,2,5
2430,78.75600961538461,mimic,GM,2,5
2460,78.99639423076923,mimic,GM,2,5
2490,78.72596153846153,mimic,GM,2,5
2520,78.85616987179488,mimic,GM,2,5
2550,78.88621794871794,mimic,GM,2,5
2580,79.15665064102564,mimic,GM,2,5
2610,79.11658653846153,mimic,GM,2,5
2640,79.44711538461539,mimic,GM,2,5
2670,78.92628205128206,mimic,GM,2,5
2700,79.2167467948718,mimic,GM,2,5
2730,78.61578525641026,mimic,GM,2,5
2760,79.08653846153847,mimic,GM,2,5
2790,79.38701923076923,mimic,GM,2,5
2820,79.40705128205128,mimic,GM,2,5
2850,78.90625,mimic,GM,2,5
2880,79.18669871794872,mimic,GM,2,5
2910,78.87620192307692,mimic,GM,2,5
2940,79.19671474358974,mimic,GM,2,5
2970,79.23677884615384,mimic,GM,2,5
3000,79.12660256410257,mimic,GM,2,5
30,13.611778846153847,IPM,GM,2,5
60,18.739983974358974,IPM,GM,2,5
90,24.799679487179485,IPM,GM,2,5
120,27.123397435897434,IPM,GM,2,5
150,29.196714743589745,IPM,GM,2,5
180,32.732371794871796,IPM,GM,2,5
210,31.400240384615383,IPM,GM,2,5
240,34.58533653846154,IPM,GM,2,5
270,31.75080128205128,IPM,GM,2,5
300,37.28966346153846,IPM,GM,2,5
330,36.26802884615385,IPM,GM,2,5
360,36.608573717948715,IPM,GM,2,5
390,37.56009615384615,IPM,GM,2,5
420,37.27964743589744,IPM,GM,2,5
450,38.72195512820513,IPM,GM,2,5
480,39.50320512820513,IPM,GM,2,5
510,39.08253205128205,IPM,GM,2,5
540,38.03084935897436,IPM,GM,2,5
570,41.7568108974359,IPM,GM,2,5
600,41.39623397435897,IPM,GM,2,5
630,43.08894230769231,IPM,GM,2,5
660,40.60496794871795,IPM,GM,2,5
690,45.34254807692308,IPM,GM,2,5
720,42.868589743589745,IPM,GM,2,5
750,42.74839743589744,IPM,GM,2,5
780,45.7431891025641,IPM,GM,2,5
810,46.11378205128205,IPM,GM,2,5
840,47.38581730769231,IPM,GM,2,5
870,47.49599358974359,IPM,GM,2,5
900,46.4443108974359,IPM,GM,2,5
930,48.3974358974359,IPM,GM,2,5
960,49.51923076923077,IPM,GM,2,5
990,48.928285256410255,IPM,GM,2,5
1020,49.43910256410256,IPM,GM,2,5
1050,49.42908653846154,IPM,GM,2,5
1080,50.490785256410255,IPM,GM,2,5
1110,51.02163461538461,IPM,GM,2,5
1140,52.27363782051282,IPM,GM,2,5
1170,52.00320512820513,IPM,GM,2,5
1200,52.624198717948715,IPM,GM,2,5
1230,53.235176282051285,IPM,GM,2,5
1260,54.15665064102564,IPM,GM,2,5
1290,52.46394230769231,IPM,GM,2,5
1320,54.07652243589744,IPM,GM,2,5
1350,55.30849358974359,IPM,GM,2,5
1380,54.6474358974359,IPM,GM,2,5
1410,55.71915064102564,IPM,GM,2,5
1440,55.14823717948718,IPM,GM,2,5
1470,56.94110576923077,IPM,GM,2,5
1500,56.59054487179487,IPM,GM,2,5
1530,57.47195512820513,IPM,GM,2,5
1560,57.06129807692308,IPM,GM,2,5
1590,59.00440705128205,IPM,GM,2,5
1620,58.97435897435897,IPM,GM,2,5
1650,58.693910256410255,IPM,GM,2,5
1680,57.39182692307692,IPM,GM,2,5
1710,58.92427884615385,IPM,GM,2,5
1740,59.19471153846154,IPM,GM,2,5
1770,58.74399038461539,IPM,GM,2,5
1800,59.93589743589744,IPM,GM,2,5
1830,60.03605769230769,IPM,GM,2,5
1860,60.95753205128205,IPM,GM,2,5
1890,61.85897435897436,IPM,GM,2,5
1920,61.26802884615385,IPM,GM,2,5
1950,61.6786858974359,IPM,GM,2,5
1980,62.70032051282051,IPM,GM,2,5
2010,62.09935897435897,IPM,GM,2,5
2040,62.05929487179487,IPM,GM,2,5
2070,63.42147435897436,IPM,GM,2,5
2100,63.591746794871796,IPM,GM,2,5
2130,62.77043269230769,IPM,GM,2,5
2160,64.52323717948718,IPM,GM,2,5
2190,64.8036858974359,IPM,GM,2,5
2220,63.72195512820513,IPM,GM,2,5
2250,64.3729967948718,IPM,GM,2,5
2280,66.11578525641026,IPM,GM,2,5
2310,66.25600961538461,IPM,GM,2,5
2340,66.29607371794872,IPM,GM,2,5
2370,66.46634615384616,IPM,GM,2,5
2400,66.015625,IPM,GM,2,5
2430,66.04567307692308,IPM,GM,2,5
2460,66.20592948717949,IPM,GM,2,5
2490,66.33613782051282,IPM,GM,2,5
2520,66.6766826923077,IPM,GM,2,5
2550,66.23597756410257,IPM,GM,2,5
2580,66.2860576923077,IPM,GM,2,5
2610,66.26602564102564,IPM,GM,2,5
2640,67.01722756410257,IPM,GM,2,5
2670,66.50641025641026,IPM,GM,2,5
2700,66.65665064102564,IPM,GM,2,5
2730,66.49639423076923,IPM,GM,2,5
2760,66.57652243589743,IPM,GM,2,5
2790,66.74679487179488,IPM,GM,2,5
2820,66.81690705128206,IPM,GM,2,5
2850,66.86698717948718,IPM,GM,2,5
2880,66.95713141025641,IPM,GM,2,5
2910,66.61658653846153,IPM,GM,2,5
2940,67.2275641025641,IPM,GM,2,5
2970,66.57652243589743,IPM,GM,2,5
3000,67.08733974358974,IPM,GM,2,5
30,24.178685897435898,ALIE,GM,2,5
60,33.26322115384615,ALIE,GM,2,5
90,37.88060897435897,ALIE,GM,2,5
120,38.58173076923077,ALIE,GM,2,5
150,40.915464743589745,ALIE,GM,2,5
180,43.37940705128205,ALIE,GM,2,5
210,44.5713141025641,ALIE,GM,2,5
240,47.07532051282051,ALIE,GM,2,5
270,47.365785256410255,ALIE,GM,2,5
300,47.77644230769231,ALIE,GM,2,5
330,48.91826923076923,ALIE,GM,2,5
360,50.57091346153846,ALIE,GM,2,5
390,49.709535256410255,ALIE,GM,2,5
420,50.71113782051282,ALIE,GM,2,5
450,51.58253205128205,ALIE,GM,2,5
480,50.390625,ALIE,GM,2,5
510,50.58092948717949,ALIE,GM,2,5
540,51.35216346153846,ALIE,GM,2,5
570,48.24719551282051,ALIE,GM,2,5
600,47.81650641025641,ALIE,GM,2,5
630,46.84495192307692,ALIE,GM,2,5
660,46.8349358974359,ALIE,GM,2,5
690,47.08533653846154,ALIE,GM,2,5
720,44.451121794871796,ALIE,GM,2,5
750,41.33613782051282,ALIE,GM,2,5
780,40.915464743589745,ALIE,GM,2,5
810,39.25280448717949,ALIE,GM,2,5
840,41.907051282051285,ALIE,GM,2,5
870,36.30809294871795,ALIE,GM,2,5
900,36.90905448717949,ALIE,GM,2,5
930,43.068910256410255,ALIE,GM,2,5
960,45.052083333333336,ALIE,GM,2,5
990,38.58173076923077,ALIE,GM,2,5
1020,44.47115384615385,ALIE,GM,2,5
1050,46.18389423076923,ALIE,GM,2,5
1080,46.384214743589745,ALIE,GM,2,5
1110,41.516426282051285,ALIE,GM,2,5
1140,43.649839743589745,ALIE,GM,2,5
1170,44.9619391025641,ALIE,GM,2,5
1200,42.497996794871796,ALIE,GM,2,5
1230,42.1875,ALIE,GM,2,5
1260,38.92227564102564,ALIE,GM,2,5
1290,44.030448717948715,ALIE,GM,2,5
1320,36.98918269230769,ALIE,GM,2,5
1350,36.87900641025641,ALIE,GM,2,5
1380,35.98758012820513,ALIE,GM,2,5
1410,29.66746794871795,ALIE,GM,2,5
1440,30.83934294871795,ALIE,GM,2,5
1470,35.32652243589744,ALIE,GM,2,5
1500,34.54527243589744,ALIE,GM,2,5
1530,33.283253205128204,ALIE,GM,2,5
1560,34.42508012820513,ALIE,GM,2,5
1590,32.502003205128204,ALIE,GM,2,5
1620,29.18669871794872,ALIE,GM,2,5
1650,29.547275641025642,ALIE,GM,2,5
1680,30.428685897435898,ALIE,GM,2,5
1710,30.598958333333332,ALIE,GM,2,5
1740,22.916666666666668,ALIE,GM,2,5
1770,27.493990384615383,ALIE,GM,2,5
1800,27.483974358974358,ALIE,GM,2,5
1830,28.19511217948718,ALIE,GM,2,5
1860,28.575721153846153,ALIE,GM,2,5
1890,28.094951923076923,ALIE,GM,2,5
1920,28.90625,ALIE,GM,2,5
1950,29.11658653846154,ALIE,GM,2,5
1980,30.218349358974358,ALIE,GM,2,5
2010,28.255208333333332,ALIE,GM,2,5
2040,29.11658653846154,ALIE,GM,2,5
2070,29.467147435897434,ALIE,GM,2,5
2100,28.645833333333332,ALIE,GM,2,5
2130,28.455528846153847,ALIE,GM,2,5
2160,27.04326923076923,ALIE,GM,2,5
2190,28.545673076923077,ALIE,GM,2,5
2220,10.01602564102564,ALIE,GM,2,5
2250,10.01602564102564,ALIE,GM,2,5
2280,10.01602564102564,ALIE,GM,2,5
2310,10.01602564102564,ALIE,GM,2,5
2340,10.01602564102564,ALIE,GM,2,5
2370,10.01602564102564,ALIE,GM,2,5
2400,10.01602564102564,ALIE,GM,2,5
2430,10.01602564102564,ALIE,GM,2,5
2460,10.01602564102564,ALIE,GM,2,5
2490,10.01602564102564,ALIE,GM,2,5
2520,10.01602564102564,ALIE,GM,2,5
2550,10.01602564102564,ALIE,GM,2,5
2580,10.01602564102564,ALIE,GM,2,5
2610,10.01602564102564,ALIE,GM,2,5
2640,10.01602564102564,ALIE,GM,2,5
2670,10.01602564102564,ALIE,GM,2,5
2700,10.01602564102564,ALIE,GM,2,5
2730,10.01602564102564,ALIE,GM,2,5
2760,10.01602564102564,ALIE,GM,2,5
2790,10.01602564102564,ALIE,GM,2,5
2820,10.01602564102564,ALIE,GM,2,5
2850,10.01602564102564,ALIE,GM,2,5
2880,10.01602564102564,ALIE,GM,2,5
2910,10.01602564102564,ALIE,GM,2,5
2940,10.01602564102564,ALIE,GM,2,5
2970,10.01602564102564,ALIE,GM,2,5
3000,9.985977564102564,ALIE,GM,2,5
30,19.62139423076923,GA,GM,3,5
60,28.375400641025642,GA,GM,3,5
90,34.71554487179487,GA,GM,3,5
120,36.54847756410256,GA,GM,3,5
150,40.22435897435897,GA,GM,3,5
180,40.06410256410256,GA,GM,3,5
210,45.232371794871796,GA,GM,3,5
240,46.89503205128205,GA,GM,3,5
270,47.87660256410256,GA,GM,3,5
300,50.80128205128205,GA,GM,3,5
330,51.672676282051285,GA,GM,3,5
360,53.69591346153846,GA,GM,3,5
390,52.72435897435897,GA,GM,3,5
420,56.28004807692308,GA,GM,3,5
450,56.91105769230769,GA,GM,3,5
480,58.14302884615385,GA,GM,3,5
510,59.53525641025641,GA,GM,3,5
540,61.69871794871795,GA,GM,3,5
570,61.65865384615385,GA,GM,3,5
600,61.95913461538461,GA,GM,3,5
630,62.90064102564103,GA,GM,3,5
