Iterations,Accuracy (%),Attack,Aggregator,seed,f,s
900,97.41586538461539,ALIE,FGC$_t$,2,2,0
930,97.50600961538461,ALIE,FGC$_t$,2,2,0
960,97.52604166666667,ALIE,FGC$_t$,2,2,0
990,97.60616987179488,ALIE,FGC$_t$,2,2,0
1020,97.68629807692308,ALIE,FGC$_t$,2,2,0
1050,97.75641025641026,ALIE,FGC$_t$,2,2,0
1080,97.6963141025641,ALIE,FGC$_t$,2,2,0
1110,97.85657051282051,ALIE,FGC$_t$,2,2,0
1140,97.95673076923077,ALIE,FGC$_t$,2,2,0
1170,97.84655448717949,ALIE,FGC$_t$,2,2,0
1200,98.07692307692308,ALIE,FGC$_t$,2,2,0
1230,97.98677884615384,ALIE,FGC$_t$,2,2,0
1260,98.11698717948718,ALIE,FGC$_t$,2,2,0
1290,98.1270032051282,ALIE,FGC$_t$,2,2,0
1320,98.14703525641026,ALIE,FGC$_t$,2,2,0
1350,98.22716346153847,ALIE,FGC$_t$,2,2,0
1380,98.18709935897436,ALIE,FGC$_t$,2,2,0
1410,98.22716346153847,ALIE,FGC$_t$,2,2,0
1440,98.24719551282051,ALIE,FGC$_t$,2,2,0
1470,98.25721153846153,ALIE,FGC$_t$,2,2,0
1500,98.37740384615384,ALIE,FGC$_t$,2,2,0
30,60.56690705128205,ALIE,FGC$_t$,2,4,0
60,76.58253205128206,ALIE,FGC$_t$,2,4,0
90,82.8525641025641,ALIE,FGC$_t$,2,4,0
120,86.37820512820512,ALIE,FGC$_t$,2,4,0
150,88.3613782051282,ALIE,FGC$_t$,2,4,0
180,89.70352564102564,ALIE,FGC$_t$,2,4,0
210,90.69511217948718,ALIE,FGC$_t$,2,4,0
240,91.2860576923077,ALIE,FGC$_t$,2,4,0
270,92.15745192307692,ALIE,FGC$_t$,2,4,0
300,92.80849358974359,ALIE,FGC$_t$,2,4,0
330,93.45953525641026,ALIE,FGC$_t$,2,4,0
360,93.4795673076923,ALIE,FGC$_t$,2,4,0
390,94.12059294871794,ALIE,FGC$_t$,2,4,0
420,93.98036858974359,ALIE,FGC$_t$,2,4,0
450,94.6113782051282,ALIE,FGC$_t$,2,4,0
480,94.67147435897436,ALIE,FGC$_t$,2,4,0
510,95.10216346153847,ALIE,FGC$_t$,2,4,0
540,95.10216346153847,ALIE,FGC$_t$,2,4,0
570,95.22235576923077,ALIE,FGC$_t$,2,4,0
600,95.56290064102564,ALIE,FGC$_t$,2,4,0
630,95.3926282051282,ALIE,FGC$_t$,2,4,0
660,95.6630608974359,ALIE,FGC$_t$,2,4,0
690,95.77323717948718,ALIE,FGC$_t$,2,4,0
720,96.14383012820512,ALIE,FGC$_t$,2,4,0
750,96.20392628205128,ALIE,FGC$_t$,2,4,0
780,96.16386217948718,ALIE,FGC$_t$,2,4,0
810,96.32411858974359,ALIE,FGC$_t$,2,4,0
840,96.3641826923077,ALIE,FGC$_t$,2,4,0
870,96.65464743589743,ALIE,FGC$_t$,2,4,0
900,96.64463141025641,ALIE,FGC$_t$,2,4,0
930,96.77483974358974,ALIE,FGC$_t$,2,4,0
960,96.90504807692308,ALIE,FGC$_t$,2,4,0
990,96.9551282051282,ALIE,FGC$_t$,2,4,0
1020,97.01522435897436,ALIE,FGC$_t$,2,4,0
1050,97.21554487179488,ALIE,FGC$_t$,2,4,0
1080,97.09535256410257,ALIE,FGC$_t$,2,4,0
1110,97.41586538461539,ALIE,FGC$_t$,2,4,0
1140,97.36578525641026,ALIE,FGC$_t$,2,4,0
1170,97.36578525641026,ALIE,FGC$_t$,2,4,0
1200,97.40584935897436,ALIE,FGC$_t$,2,4,0
1230,97.45592948717949,ALIE,FGC$_t$,2,4,0
1260,97.64623397435898,ALIE,FGC$_t$,2,4,0
1290,97.71634615384616,ALIE,FGC$_t$,2,4,0
1320,97.51602564102564,ALIE,FGC$_t$,2,4,0
1350,97.66626602564102,ALIE,FGC$_t$,2,4,0
1380,97.86658653846153,ALIE,FGC$_t$,2,4,0
1410,97.59615384615384,ALIE,FGC$_t$,2,4,0
1440,97.80649038461539,ALIE,FGC$_t$,2,4,0
1470,97.85657051282051,ALIE,FGC$_t$,2,4,0
1500,97.88661858974359,ALIE,FGC$_t$,2,4,0
30,30.328525641025642,ALIE,FGC$_t$,2,6,0
60,75.06009615384616,ALIE,FGC$_t$,2,6,0
90,80.41866987179488,ALIE,FGC$_t$,2,6,0
120,86.62860576923077,ALIE,FGC$_t$,2,6,0
150,87.5,ALIE,FGC$_t$,2,6,0
180,89.4931891025641,ALIE,FGC$_t$,2,6,0
210,90.14423076923077,ALIE,FGC$_t$,2,6,0
240,91.0957532051282,ALIE,FGC$_t$,2,6,0
270,91.61658653846153,ALIE,FGC$_t$,2,6,0
300,91.99719551282051,ALIE,FGC$_t$,2,6,0
330,91.34615384615384,ALIE,FGC$_t$,2,6,0
360,93.0889423076923,ALIE,FGC$_t$,2,6,0
390,93.38942307692308,ALIE,FGC$_t$,2,6,0
420,93.03886217948718,ALIE,FGC$_t$,2,6,0
450,93.29927884615384,ALIE,FGC$_t$,2,6,0
480,93.24919871794872,ALIE,FGC$_t$,2,6,0
510,93.80008012820512,ALIE,FGC$_t$,2,6,0
540,93.82011217948718,ALIE,FGC$_t$,2,6,0
570,94.38100961538461,ALIE,FGC$_t$,2,6,0
600,94.68149038461539,ALIE,FGC$_t$,2,6,0
630,94.68149038461539,ALIE,FGC$_t$,2,6,0
660,94.20072115384616,ALIE,FGC$_t$,2,6,0
690,95.21233974358974,ALIE,FGC$_t$,2,6,0
720,95.42267628205128,ALIE,FGC$_t$,2,6,0
750,95.28245192307692,ALIE,FGC$_t$,2,6,0
780,95.33253205128206,ALIE,FGC$_t$,2,6,0
810,95.8233173076923,ALIE,FGC$_t$,2,6,0
840,95.93349358974359,ALIE,FGC$_t$,2,6,0
870,95.64302884615384,ALIE,FGC$_t$,2,6,0
900,95.64302884615384,ALIE,FGC$_t$,2,6,0
930,95.88341346153847,ALIE,FGC$_t$,2,6,0
960,96.12379807692308,ALIE,FGC$_t$,2,6,0
990,96.09375,ALIE,FGC$_t$,2,6,0
1020,96.85496794871794,ALIE,FGC$_t$,2,6,0
1050,96.15384615384616,ALIE,FGC$_t$,2,6,0
1080,96.71474358974359,ALIE,FGC$_t$,2,6,0
1110,96.70472756410257,ALIE,FGC$_t$,2,6,0
1140,96.94511217948718,ALIE,FGC$_t$,2,6,0
1170,96.54447115384616,ALIE,FGC$_t$,2,6,0
1200,96.73477564102564,ALIE,FGC$_t$,2,6,0
1230,96.74479166666667,ALIE,FGC$_t$,2,6,0
1260,96.71474358974359,ALIE,FGC$_t$,2,6,0
1290,97.05528846153847,ALIE,FGC$_t$,2,6,0
1320,96.78485576923077,ALIE,FGC$_t$,2,6,0
1350,97.13541666666667,ALIE,FGC$_t$,2,6,0
1380,96.59455128205128,ALIE,FGC$_t$,2,6,0
1410,97.2255608974359,ALIE,FGC$_t$,2,6,0
1440,96.93509615384616,ALIE,FGC$_t$,2,6,0
1470,97.13541666666667,ALIE,FGC$_t$,2,6,0
1500,97.20552884615384,ALIE,FGC$_t$,2,6,0
30,42.16746794871795,SF,FGC$_t$,2,2,0
60,71.09375,SF,FGC$_t$,2,2,0
90,79.51722756410257,SF,FGC$_t$,2,2,0
120,82.23157051282051,SF,FGC$_t$,2,2,0
150,85.21634615384616,SF,FGC$_t$,2,2,0
180,87.69030448717949,SF,FGC$_t$,2,2,0
210,88.02083333333333,SF,FGC$_t$,2,2,0
240,88.86217948717949,SF,FGC$_t$,2,2,0
270,90.5048076923077,SF,FGC$_t$,2,2,0
300,90.56490384615384,SF,FGC$_t$,2,2,0
330,91.2860576923077,SF,FGC$_t$,2,2,0
360,91.98717948717949,SF,FGC$_t$,2,2,0
390,92.4579326923077,SF,FGC$_t$,2,2,0
420,92.35777243589743,SF,FGC$_t$,2,2,0
450,92.60817307692308,SF,FGC$_t$,2,2,0
480,93.07892628205128,SF,FGC$_t$,2,2,0
510,93.4795673076923,SF,FGC$_t$,2,2,0
540,93.18910256410257,SF,FGC$_t$,2,2,0
570,93.69991987179488,SF,FGC$_t$,2,2,0
600,93.8701923076923,SF,FGC$_t$,2,2,0
630,94.07051282051282,SF,FGC$_t$,2,2,0
660,94.25080128205128,SF,FGC$_t$,2,2,0
690,94.37099358974359,SF,FGC$_t$,2,2,0
720,94.51121794871794,SF,FGC$_t$,2,2,0
750,94.63141025641026,SF,FGC$_t$,2,2,0
780,94.77163461538461,SF,FGC$_t$,2,2,0
810,94.9619391025641,SF,FGC$_t$,2,2,0
840,95.15224358974359,SF,FGC$_t$,2,2,0
870,95.26241987179488,SF,FGC$_t$,2,2,0
900,95.2724358974359,SF,FGC$_t$,2,2,0
930,95.18229166666667,SF,FGC$_t$,2,2,0
960,95.53285256410257,SF,FGC$_t$,2,2,0
990,95.88341346153847,SF,FGC$_t$,2,2,0
1020,95.85336538461539,SF,FGC$_t$,2,2,0
1050,95.71314102564102,SF,FGC$_t$,2,2,0
1080,95.90344551282051,SF,FGC$_t$,2,2,0
1110,96.0536858974359,SF,FGC$_t$,2,2,0
1140,96.12379807692308,SF,FGC$_t$,2,2,0
1170,96.23397435897436,SF,FGC$_t$,2,2,0
1200,96.39423076923077,SF,FGC$_t$,2,2,0
1230,96.43429487179488,SF,FGC$_t$,2,2,0
1260,96.33413461538461,SF,FGC$_t$,2,2,0
1290,96.33413461538461,SF,FGC$_t$,2,2,0
1320,96.5645032051282,SF,FGC$_t$,2,2,0
1350,96.7948717948718,SF,FGC$_t$,2,2,0
1380,96.71474358974359,SF,FGC$_t$,2,2,0
1410,96.6045673076923,SF,FGC$_t$,2,2,0
1440,96.68469551282051,SF,FGC$_t$,2,2,0
1470,96.80488782051282,SF,FGC$_t$,2,2,0
1500,97.01522435897436,SF,FGC$_t$,2,2,0
30,41.13581730769231,SF,FGC$_t$,2,4,0
60,60.026041666666664,SF,FGC$_t$,2,4,0
90,70.57291666666667,SF,FGC$_t$,2,4,0
120,78.49559294871794,SF,FGC$_t$,2,4,0
150,71.18389423076923,SF,FGC$_t$,2,4,0
180,83.93429487179488,SF,FGC$_t$,2,4,0
210,84.89583333333333,SF,FGC$_t$,2,4,0
240,78.36538461538461,SF,FGC$_t$,2,4,0
270,87.1494391025641,SF,FGC$_t$,2,4,0
300,80.33854166666667,SF,FGC$_t$,2,4,0
330,89.00240384615384,SF,FGC$_t$,2,4,0
360,84.4551282051282,SF,FGC$_t$,2,4,0
390,89.91386217948718,SF,FGC$_t$,2,4,0
420,87.55008012820512,SF,FGC$_t$,2,4,0
450,90.60496794871794,SF,FGC$_t$,2,4,0
480,87.63020833333333,SF,FGC$_t$,2,4,0
510,91.21594551282051,SF,FGC$_t$,2,4,0
540,88.82211538461539,SF,FGC$_t$,2,4,0
570,92.07732371794872,SF,FGC$_t$,2,4,0
600,90.29447115384616,SF,FGC$_t$,2,4,0
630,92.58814102564102,SF,FGC$_t$,2,4,0
660,90.79527243589743,SF,FGC$_t$,2,4,0
690,92.97876602564102,SF,FGC$_t$,2,4,0
720,92.21754807692308,SF,FGC$_t$,2,4,0
750,93.09895833333333,SF,FGC$_t$,2,4,0
780,92.82852564102564,SF,FGC$_t$,2,4,0
810,93.57972756410257,SF,FGC$_t$,2,4,0
840,93.4395032051282,SF,FGC$_t$,2,4,0
870,93.49959935897436,SF,FGC$_t$,2,4,0
900,93.17908653846153,SF,FGC$_t$,2,4,0
930,93.98036858974359,SF,FGC$_t$,2,4,0
960,93.30929487179488,SF,FGC$_t$,2,4,0
990,94.140625,SF,FGC$_t$,2,4,0
1020,93.16907051282051,SF,FGC$_t$,2,4,0
1050,94.48116987179488,SF,FGC$_t$,2,4,0
1080,94.24078525641026,SF,FGC$_t$,2,4,0
1110,94.58133012820512,SF,FGC$_t$,2,4,0
1140,94.4911858974359,SF,FGC$_t$,2,4,0
1170,94.63141025641026,SF,FGC$_t$,2,4,0
1200,94.75160256410257,SF,FGC$_t$,2,4,0
1230,94.90184294871794,SF,FGC$_t$,2,4,0
1260,94.56129807692308,SF,FGC$_t$,2,4,0
1290,95.0020032051282,SF,FGC$_t$,2,4,0
1320,94.75160256410257,SF,FGC$_t$,2,4,0
1350,94.921875,SF,FGC$_t$,2,4,0
1380,94.95192307692308,SF,FGC$_t$,2,4,0
1410,95.14222756410257,SF,FGC$_t$,2,4,0
1440,95.13221153846153,SF,FGC$_t$,2,4,0
1470,95.36258012820512,SF,FGC$_t$,2,4,0
1500,95.3926282051282,SF,FGC$_t$,2,4,0
30,8.163060897435898,SF,FGC$_t$,2,6,0
60,9.835737179487179,SF,FGC$_t$,2,6,0
90,17.317708333333332,SF,FGC$_t$,2,6,0
120,30.388621794871796,SF,FGC$_t$,2,6,0
150,43.99038461538461,SF,FGC$_t$,2,6,0
180,51.51241987179487,SF,FGC$_t$,2,6,0
210,62.87059294871795,SF,FGC$_t$,2,6,0
240,74.90985576923077,SF,FGC$_t$,2,6,0
270,71.32411858974359,SF,FGC$_t$,2,6,0
300,59.34495192307692,SF,FGC$_t$,2,6,0
330,76.81290064102564,SF,FGC$_t$,2,6,0
360,74.12860576923077,SF,FGC$_t$,2,6,0
390,76.12179487179488,SF,FGC$_t$,2,6,0
420,77.18349358974359,SF,FGC$_t$,2,6,0
450,82.72235576923077,SF,FGC$_t$,2,6,0
480,80.48878205128206,SF,FGC$_t$,2,6,0
510,85.48677884615384,SF,FGC$_t$,2,6,0
540,85.47676282051282,SF,FGC$_t$,2,6,0
570,86.71875,SF,FGC$_t$,2,6,0
600,84.40504807692308,SF,FGC$_t$,2,6,0
630,89.68349358974359,SF,FGC$_t$,2,6,0
660,87.1895032051282,SF,FGC$_t$,2,6,0
690,89.56330128205128,SF,FGC$_t$,2,6,0
720,91.20592948717949,SF,FGC$_t$,2,6,0
750,87.08934294871794,SF,FGC$_t$,2,6,0
780,91.92708333333333,SF,FGC$_t$,2,6,0
810,89.29286858974359,SF,FGC$_t$,2,6,0
840,90.234375,SF,FGC$_t$,2,6,0
870,90.41466346153847,SF,FGC$_t$,2,6,0
900,92.1875,SF,FGC$_t$,2,6,0
930,91.81690705128206,SF,FGC$_t$,2,6,0
960,92.59815705128206,SF,FGC$_t$,2,6,0
990,91.30608974358974,SF,FGC$_t$,2,6,0
1020,92.94871794871794,SF,FGC$_t$,2,6,0
1050,92.97876602564102,SF,FGC$_t$,2,6,0
1080,92.83854166666667,SF,FGC$_t$,2,6,0
1110,91.72676282051282,SF,FGC$_t$,2,6,0
1140,93.72996794871794,SF,FGC$_t$,2,6,0
1170,93.32932692307692,SF,FGC$_t$,2,6,0
1200,93.38942307692308,SF,FGC$_t$,2,6,0
1230,93.20913461538461,SF,FGC$_t$,2,6,0
1260,93.28926282051282,SF,FGC$_t$,2,6,0
1290,93.90024038461539,SF,FGC$_t$,2,6,0
1320,93.48958333333333,SF,FGC$_t$,2,6,0
1350,94.29086538461539,SF,FGC$_t$,2,6,0
1380,93.30929487179488,SF,FGC$_t$,2,6,0
1410,94.54126602564102,SF,FGC$_t$,2,6,0
1440,93.02884615384616,SF,FGC$_t$,2,6,0
1470,94.56129807692308,SF,FGC$_t$,2,6,0
1500,93.89022435897436,SF,FGC$_t$,2,6,0
30,47.49599358974359,IPM,FGC$_t$,2,2,0
60,73.63782051282051,IPM,FGC$_t$,2,2,0
90,80.65905448717949,IPM,FGC$_t$,2,2,0
120,85.25641025641026,IPM,FGC$_t$,2,2,0
150,87.8104967948718,IPM,FGC$_t$,2,2,0
180,89.28285256410257,IPM,FGC$_t$,2,2,0
210,90.69511217948718,IPM,FGC$_t$,2,2,0
240,90.95552884615384,IPM,FGC$_t$,2,2,0
270,92.15745192307692,IPM,FGC$_t$,2,2,0
300,92.75841346153847,IPM,FGC$_t$,2,2,0
330,93.11899038461539,IPM,FGC$_t$,2,2,0
360,94.00040064102564,IPM,FGC$_t$,2,2,0
390,94.31089743589743,IPM,FGC$_t$,2,2,0
420,94.09054487179488,IPM,FGC$_t$,2,2,0
450,94.50120192307692,IPM,FGC$_t$,2,2,0
480,94.89182692307692,IPM,FGC$_t$,2,2,0
510,95.18229166666667,IPM,FGC$_t$,2,2,0
540,95.32251602564102,IPM,FGC$_t$,2,2,0
570,95.48277243589743,IPM,FGC$_t$,2,2,0
600,95.73317307692308,IPM,FGC$_t$,2,2,0
630,96.0136217948718,IPM,FGC$_t$,2,2,0
660,95.99358974358974,IPM,FGC$_t$,2,2,0
690,96.10376602564102,IPM,FGC$_t$,2,2,0
720,96.33413461538461,IPM,FGC$_t$,2,2,0
750,96.62459935897436,IPM,FGC$_t$,2,2,0
780,96.50440705128206,IPM,FGC$_t$,2,2,0
810,96.6045673076923,IPM,FGC$_t$,2,2,0
840,96.80488782051282,IPM,FGC$_t$,2,2,0
870,96.97516025641026,IPM,FGC$_t$,2,2,0
900,97.03525641025641,IPM,FGC$_t$,2,2,0
930,97.02524038461539,IPM,FGC$_t$,2,2,0
960,97.12540064102564,IPM,FGC$_t$,2,2,0
990,97.27564102564102,IPM,FGC$_t$,2,2,0
1020,97.29567307692308,IPM,FGC$_t$,2,2,0
1050,97.23557692307692,IPM,FGC$_t$,2,2,0
1080,97.42588141025641,IPM,FGC$_t$,2,2,0
1110,97.58613782051282,IPM,FGC$_t$,2,2,0
1140,97.6963141025641,IPM,FGC$_t$,2,2,0
1170,97.71634615384616,IPM,FGC$_t$,2,2,0
1200,97.6161858974359,IPM,FGC$_t$,2,2,0
1230,97.74639423076923,IPM,FGC$_t$,2,2,0
1260,97.7363782051282,IPM,FGC$_t$,2,2,0
1290,97.86658653846153,IPM,FGC$_t$,2,2,0
1320,97.83653846153847,IPM,FGC$_t$,2,2,0
1350,97.86658653846153,IPM,FGC$_t$,2,2,0
1380,97.87660256410257,IPM,FGC$_t$,2,2,0
1410,97.84655448717949,IPM,FGC$_t$,2,2,0
1440,97.94671474358974,IPM,FGC$_t$,2,2,0
1470,97.99679487179488,IPM,FGC$_t$,2,2,0
1500,98.03685897435898,IPM,FGC$_t$,2,2,0
30,57.84254807692308,IPM,FGC$_t$,2,4,0
60,75.69110576923077,IPM,FGC$_t$,2,4,0
90,78.26522435897436,IPM,FGC$_t$,2,4,0
120,85.8573717948718,IPM,FGC$_t$,2,4,0
150,85.18629807692308,IPM,FGC$_t$,2,4,0
180,87.0693108974359,IPM,FGC$_t$,2,4,0
210,89.1826923076923,IPM,FGC$_t$,2,4,0
240,88.53165064102564,IPM,FGC$_t$,2,4,0
270,90.91546474358974,IPM,FGC$_t$,2,4,0
300,91.02564102564102,IPM,FGC$_t$,2,4,0
330,91.46634615384616,IPM,FGC$_t$,2,4,0
360,92.4579326923077,IPM,FGC$_t$,2,4,0
390,92.21754807692308,IPM,FGC$_t$,2,4,0
420,92.82852564102564,IPM,FGC$_t$,2,4,0
450,93.2792467948718,IPM,FGC$_t$,2,4,0
480,93.26923076923077,IPM,FGC$_t$,2,4,0
510,93.89022435897436,IPM,FGC$_t$,2,4,0
540,93.77003205128206,IPM,FGC$_t$,2,4,0
570,94.31089743589743,IPM,FGC$_t$,2,4,0
600,94.31089743589743,IPM,FGC$_t$,2,4,0
630,94.55128205128206,IPM,FGC$_t$,2,4,0
660,94.28084935897436,IPM,FGC$_t$,2,4,0
690,94.78165064102564,IPM,FGC$_t$,2,4,0
720,94.921875,IPM,FGC$_t$,2,4,0
750,95.0420673076923,IPM,FGC$_t$,2,4,0
780,95.12219551282051,IPM,FGC$_t$,2,4,0
810,95.2323717948718,IPM,FGC$_t$,2,4,0
840,95.32251602564102,IPM,FGC$_t$,2,4,0
870,95.49278846153847,IPM,FGC$_t$,2,4,0
900,95.3926282051282,IPM,FGC$_t$,2,4,0
930,95.61298076923077,IPM,FGC$_t$,2,4,0
960,95.69310897435898,IPM,FGC$_t$,2,4,0
990,95.89342948717949,IPM,FGC$_t$,2,4,0
1020,95.98357371794872,IPM,FGC$_t$,2,4,0
1050,96.10376602564102,IPM,FGC$_t$,2,4,0
1080,96.28405448717949,IPM,FGC$_t$,2,4,0
1110,96.18389423076923,IPM,FGC$_t$,2,4,0
1140,96.45432692307692,IPM,FGC$_t$,2,4,0
1170,96.42427884615384,IPM,FGC$_t$,2,4,0
1200,96.5645032051282,IPM,FGC$_t$,2,4,0
1230,96.58453525641026,IPM,FGC$_t$,2,4,0
1260,96.5244391025641,IPM,FGC$_t$,2,4,0
1290,96.64463141025641,IPM,FGC$_t$,2,4,0
1320,96.66466346153847,IPM,FGC$_t$,2,4,0
1350,96.59455128205128,IPM,FGC$_t$,2,4,0
1380,96.84495192307692,IPM,FGC$_t$,2,4,0
1410,96.7948717948718,IPM,FGC$_t$,2,4,0
1440,96.94511217948718,IPM,FGC$_t$,2,4,0
1470,96.98517628205128,IPM,FGC$_t$,2,4,0
1500,97.07532051282051,IPM,FGC$_t$,2,4,0
30,20.232371794871796,IPM,FGC$_t$,2,6,0
60,46.73477564102564,IPM,FGC$_t$,2,6,0
90,69.1806891025641,IPM,FGC$_t$,2,6,0
120,76.72275641025641,IPM,FGC$_t$,2,6,0
150,73.14703525641026,IPM,FGC$_t$,2,6,0
180,76.79286858974359,IPM,FGC$_t$,2,6,0
210,81.88100961538461,IPM,FGC$_t$,2,6,0
240,79.66746794871794,IPM,FGC$_t$,2,6,0
270,85.68709935897436,IPM,FGC$_t$,2,6,0
300,82.05128205128206,IPM,FGC$_t$,2,6,0
330,87.42988782051282,IPM,FGC$_t$,2,6,0
360,83.77403846153847,IPM,FGC$_t$,2,6,0
390,90.08413461538461,IPM,FGC$_t$,2,6,0
420,88.57171474358974,IPM,FGC$_t$,2,6,0
450,90.39463141025641,IPM,FGC$_t$,2,6,0
480,89.74358974358974,IPM,FGC$_t$,2,6,0
510,91.42628205128206,IPM,FGC$_t$,2,6,0
540,90.51482371794872,IPM,FGC$_t$,2,6,0
570,91.89703525641026,IPM,FGC$_t$,2,6,0
600,91.24599358974359,IPM,FGC$_t$,2,6,0
630,92.5380608974359,IPM,FGC$_t$,2,6,0
660,91.51642628205128,IPM,FGC$_t$,2,6,0
690,92.59815705128206,IPM,FGC$_t$,2,6,0
720,92.76842948717949,IPM,FGC$_t$,2,6,0
750,92.62820512820512,IPM,FGC$_t$,2,6,0
780,93.2792467948718,IPM,FGC$_t$,2,6,0
810,93.29927884615384,IPM,FGC$_t$,2,6,0
840,93.19911858974359,IPM,FGC$_t$,2,6,0
870,93.67988782051282,IPM,FGC$_t$,2,6,0
900,93.8701923076923,IPM,FGC$_t$,2,6,0
930,93.67988782051282,IPM,FGC$_t$,2,6,0
960,94.07051282051282,IPM,FGC$_t$,2,6,0
990,93.67988782051282,IPM,FGC$_t$,2,6,0
1020,94.38100961538461,IPM,FGC$_t$,2,6,0
1050,94.42107371794872,IPM,FGC$_t$,2,6,0
1080,94.5713141025641,IPM,FGC$_t$,2,6,0
1110,94.04046474358974,IPM,FGC$_t$,2,6,0
1140,94.72155448717949,IPM,FGC$_t$,2,6,0
1170,94.72155448717949,IPM,FGC$_t$,2,6,0
1200,94.921875,IPM,FGC$_t$,2,6,0
1230,94.78165064102564,IPM,FGC$_t$,2,6,0
1260,94.74158653846153,IPM,FGC$_t$,2,6,0
1290,95.2323717948718,IPM,FGC$_t$,2,6,0
1320,94.82171474358974,IPM,FGC$_t$,2,6,0
1350,95.41266025641026,IPM,FGC$_t$,2,6,0
1380,95.03205128205128,IPM,FGC$_t$,2,6,0
1410,95.44270833333333,IPM,FGC$_t$,2,6,0
1440,95.2724358974359,IPM,FGC$_t$,2,6,0
1470,95.68309294871794,IPM,FGC$_t$,2,6,0
1500,95.56290064102564,IPM,FGC$_t$,2,6,0
30,61.458333333333336,GA,FGC$_t$,3,2,0
60,79.83774038461539,GA,FGC$_t$,3,2,0
90,84.56530448717949,GA,FGC$_t$,3,2,0
120,87.59014423076923,GA,FGC$_t$,3,2,0
150,89.62339743589743,GA,FGC$_t$,3,2,0
180,90.38461538461539,GA,FGC$_t$,3,2,0
210,91.5264423076923,GA,FGC$_t$,3,2,0
240,92.02724358974359,GA,FGC$_t$,3,2,0
270,92.79847756410257,GA,FGC$_t$,3,2,0
300,93.37940705128206,GA,FGC$_t$,3,2,0
330,93.82011217948718,GA,FGC$_t$,3,2,0
360,94.47115384615384,GA,FGC$_t$,3,2,0
390,94.78165064102564,GA,FGC$_t$,3,2,0
420,94.99198717948718,GA,FGC$_t$,3,2,0
450,95.11217948717949,GA,FGC$_t$,3,2,0
480,95.50280448717949,GA,FGC$_t$,3,2,0
510,95.67307692307692,GA,FGC$_t$,3,2,0
540,95.99358974358974,GA,FGC$_t$,3,2,0
570,96.1338141025641,GA,FGC$_t$,3,2,0
600,96.24399038461539,GA,FGC$_t$,3,2,0
630,96.46434294871794,GA,FGC$_t$,3,2,0
660,96.6045673076923,GA,FGC$_t$,3,2,0
690,96.8349358974359,GA,FGC$_t$,3,2,0
720,96.96514423076923,GA,FGC$_t$,3,2,0
750,97.07532051282051,GA,FGC$_t$,3,2,0
780,97.1454326923077,GA,FGC$_t$,3,2,0
810,97.31570512820512,GA,FGC$_t$,3,2,0
840,97.3858173076923,GA,FGC$_t$,3,2,0
870,97.42588141025641,GA,FGC$_t$,3,2,0
900,97.47596153846153,GA,FGC$_t$,3,2,0
930,97.5761217948718,GA,FGC$_t$,3,2,0
960,97.62620192307692,GA,FGC$_t$,3,2,0
990,97.71634615384616,GA,FGC$_t$,3,2,0
1020,97.74639423076923,GA,FGC$_t$,3,2,0
1050,97.81650641025641,GA,FGC$_t$,3,2,0
1080,97.88661858974359,GA,FGC$_t$,3,2,0
1110,97.89663461538461,GA,FGC$_t$,3,2,0
1140,97.9667467948718,GA,FGC$_t$,3,2,0
1170,97.91666666666667,GA,FGC$_t$,3,2,0
1200,97.9667467948718,GA,FGC$_t$,3,2,0
1230,98.046875,GA,FGC$_t$,3,2,0
1260,98.1270032051282,GA,FGC$_t$,3,2,0
1290,98.14703525641026,GA,FGC$_t$,3,2,0
1320,98.15705128205128,GA,FGC$_t$,3,2,0
1350,98.18709935897436,GA,FGC$_t$,3,2,0
1380,98.15705128205128,GA,FGC$_t$,3,2,0
1410,98.27724358974359,GA,FGC$_t$,3,2,0
1440,98.22716346153847,GA,FGC$_t$,3,2,0
1470,98.23717948717949,GA,FGC$_t$,3,2,0
1500,98.3173076923077,GA,FGC$_t$,3,2,0
30,65.37459935897436,GA,FGC$_t$,3,4,0
60,80.75921474358974,GA,FGC$_t$,3,4,0
90,84.42508012820512,GA,FGC$_t$,3,4,0
120,86.72876602564102,GA,FGC$_t$,3,4,0
150,89.04246794871794,GA,FGC$_t$,3,4,0
180,90.17427884615384,GA,FGC$_t$,3,4,0
210,91.25600961538461,GA,FGC$_t$,3,4,0
240,91.98717948717949,GA,FGC$_t$,3,4,0
270,92.75841346153847,GA,FGC$_t$,3,4,0
300,92.98878205128206,GA,FGC$_t$,3,4,0
330,93.55969551282051,GA,FGC$_t$,3,4,0
360,93.94030448717949,GA,FGC$_t$,3,4,0
390,94.31089743589743,GA,FGC$_t$,3,4,0
420,94.70152243589743,GA,FGC$_t$,3,4,0
450,94.921875,GA,FGC$_t$,3,4,0
480,95.2323717948718,GA,FGC$_t$,3,4,0
510,95.53285256410257,GA,FGC$_t$,3,4,0
540,95.85336538461539,GA,FGC$_t$,3,4,0
570,96.0136217948718,GA,FGC$_t$,3,4,0
600,96.15384615384616,GA,FGC$_t$,3,4,0
630,96.29407051282051,GA,FGC$_t$,3,4,0
660,96.5645032051282,GA,FGC$_t$,3,4,0
690,96.70472756410257,GA,FGC$_t$,3,4,0
720,96.72475961538461,GA,FGC$_t$,3,4,0
750,96.88501602564102,GA,FGC$_t$,3,4,0
780,96.875,GA,FGC$_t$,3,4,0
810,97.01522435897436,GA,FGC$_t$,3,4,0
