Iterations,Accuracy (%),ATK,$|\mathcal{B}|$,seed
750,93.71995192307692,IPM,4,2
780,93.84014423076923,IPM,4,2
810,93.86017628205128,IPM,4,2
840,93.90024038461539,IPM,4,2
870,94.13060897435898,IPM,4,2
900,94.15064102564102,IPM,4,2
930,94.15064102564102,IPM,4,2
960,94.36097756410257,IPM,4,2
990,94.43108974358974,IPM,4,2
1020,94.50120192307692,IPM,4,2
1050,94.44110576923077,IPM,4,2
1080,94.79166666666667,IPM,4,2
1110,94.8818108974359,IPM,4,2
1140,94.79166666666667,IPM,4,2
1170,94.70152243589743,IPM,4,2
1200,94.74158653846153,IPM,4,2
1230,94.90184294871794,IPM,4,2
1260,95.11217948717949,IPM,4,2
1290,95.17227564102564,IPM,4,2
1320,95.02203525641026,IPM,4,2
1350,95.1923076923077,IPM,4,2
1380,95.25240384615384,IPM,4,2
1410,95.44270833333333,IPM,4,2
1440,95.3926282051282,IPM,4,2
1470,95.46274038461539,IPM,4,2
1500,95.51282051282051,IPM,4,2
30,23.467548076923077,IPM,5,2
60,42.2275641025641,IPM,5,2
90,70.12219551282051,IPM,5,2
120,77.6943108974359,IPM,5,2
150,81.83092948717949,IPM,5,2
180,84.07451923076923,IPM,5,2
210,86.86899038461539,IPM,5,2
240,87.72035256410257,IPM,5,2
270,89.25280448717949,IPM,5,2
300,89.63341346153847,IPM,5,2
330,90.09415064102564,IPM,5,2
360,90.32451923076923,IPM,5,2
390,90.69511217948718,IPM,5,2
420,91.02564102564102,IPM,5,2
450,91.26602564102564,IPM,5,2
480,91.34615384615384,IPM,5,2
510,91.65665064102564,IPM,5,2
540,91.64663461538461,IPM,5,2
570,91.81690705128206,IPM,5,2
600,92.08733974358974,IPM,5,2
630,92.20753205128206,IPM,5,2
660,92.23758012820512,IPM,5,2
690,92.33774038461539,IPM,5,2
720,92.3076923076923,IPM,5,2
750,92.4579326923077,IPM,5,2
780,92.58814102564102,IPM,5,2
810,92.74839743589743,IPM,5,2
840,92.85857371794872,IPM,5,2
870,93.09895833333333,IPM,5,2
900,93.0488782051282,IPM,5,2
930,93.06891025641026,IPM,5,2
960,93.17908653846153,IPM,5,2
990,93.12900641025641,IPM,5,2
1020,93.3994391025641,IPM,5,2
1050,93.21915064102564,IPM,5,2
1080,93.22916666666667,IPM,5,2
1110,93.53966346153847,IPM,5,2
1140,93.6698717948718,IPM,5,2
1170,93.71995192307692,IPM,5,2
1200,93.6298076923077,IPM,5,2
1230,93.63982371794872,IPM,5,2
1260,93.72996794871794,IPM,5,2
1290,93.96033653846153,IPM,5,2
1320,94.07051282051282,IPM,5,2
1350,93.95032051282051,IPM,5,2
1380,93.98036858974359,IPM,5,2
1410,94.19070512820512,IPM,5,2
1440,94.2207532051282,IPM,5,2
1470,94.24078525641026,IPM,5,2
1500,94.30088141025641,IPM,5,2
30,33.092948717948715,IPM,6,2
60,40.134214743589745,IPM,6,2
90,49.328926282051285,IPM,6,2
120,67.76842948717949,IPM,6,2
150,74.4891826923077,IPM,6,2
180,80.67908653846153,IPM,6,2
210,83.45352564102564,IPM,6,2
240,85.64703525641026,IPM,6,2
270,87.59014423076923,IPM,6,2
300,88.2011217948718,IPM,6,2
330,88.7119391025641,IPM,6,2
360,89.16266025641026,IPM,6,2
390,89.52323717948718,IPM,6,2
420,89.7636217948718,IPM,6,2
450,89.89383012820512,IPM,6,2
480,90.01402243589743,IPM,6,2
510,90.55488782051282,IPM,6,2
540,90.48477564102564,IPM,6,2
570,90.625,IPM,6,2
600,90.83533653846153,IPM,6,2
630,90.84535256410257,IPM,6,2
660,91.10576923076923,IPM,6,2
690,91.14583333333333,IPM,6,2
720,91.3261217948718,IPM,6,2
750,91.29607371794872,IPM,6,2
780,91.33613782051282,IPM,6,2
810,91.51642628205128,IPM,6,2
840,91.66666666666667,IPM,6,2
870,91.4863782051282,IPM,6,2
900,91.56650641025641,IPM,6,2
930,91.72676282051282,IPM,6,2
960,91.70673076923077,IPM,6,2
990,91.84695512820512,IPM,6,2
1020,91.89703525641026,IPM,6,2
1050,91.89703525641026,IPM,6,2
1080,92.05729166666667,IPM,6,2
1110,92.05729166666667,IPM,6,2
1140,91.99719551282051,IPM,6,2
1170,92.16746794871794,IPM,6,2
1200,92.28766025641026,IPM,6,2
1230,92.32772435897436,IPM,6,2
1260,92.55809294871794,IPM,6,2
1290,92.56810897435898,IPM,6,2
1320,92.578125,IPM,6,2
1350,92.58814102564102,IPM,6,2
1380,92.60817307692308,IPM,6,2
1410,92.82852564102564,IPM,6,2
1440,92.82852564102564,IPM,6,2
1470,92.68830128205128,IPM,6,2
1500,92.70833333333333,IPM,6,2
30,9.755608974358974,IPM,7,2
60,0.9515224358974359,IPM,7,2
90,0.9114583333333334,IPM,7,2
120,9.565304487179487,IPM,7,2
150,13.81209935897436,IPM,7,2
180,25.510817307692307,IPM,7,2
210,38.151041666666664,IPM,7,2
240,50.30048076923077,IPM,7,2
270,56.44030448717949,IPM,7,2
300,53.33533653846154,IPM,7,2
330,63.58173076923077,IPM,7,2
360,71.46434294871794,IPM,7,2
390,71.37419871794872,IPM,7,2
420,74.92988782051282,IPM,7,2
450,78.1650641025641,IPM,7,2
480,81.43028846153847,IPM,7,2
510,83.45352564102564,IPM,7,2
540,84.34495192307692,IPM,7,2
570,84.59535256410257,IPM,7,2
600,84.53525641025641,IPM,7,2
630,83.78405448717949,IPM,7,2
660,81.54046474358974,IPM,7,2
690,83.73397435897436,IPM,7,2
720,83.38341346153847,IPM,7,2
750,81.87099358974359,IPM,7,2
780,81.25,IPM,7,2
810,81.7207532051282,IPM,7,2
840,81.10977564102564,IPM,7,2
870,79.46714743589743,IPM,7,2
900,76.78285256410257,IPM,7,2
930,82.90264423076923,IPM,7,2
960,82.4619391025641,IPM,7,2
990,78.3954326923077,IPM,7,2
1020,73.27724358974359,IPM,7,2
1050,81.71073717948718,IPM,7,2
1080,81.74078525641026,IPM,7,2
1110,74.31891025641026,IPM,7,2
1140,78.54567307692308,IPM,7,2
1170,81.88100961538461,IPM,7,2
1200,81.23998397435898,IPM,7,2
1230,80.99959935897436,IPM,7,2
1260,80.68910256410257,IPM,7,2
1290,80.31850961538461,IPM,7,2
1320,80.05809294871794,IPM,7,2
1350,80.3485576923077,IPM,7,2
1380,80.65905448717949,IPM,7,2
1410,80.1983173076923,IPM,7,2
1440,78.75600961538461,IPM,7,2
1470,80.35857371794872,IPM,7,2
1500,80.67908653846153,IPM,7,2
30,9.755608974358974,IPM,8,2
60,9.815705128205128,IPM,8,2
90,9.815705128205128,IPM,8,2
120,9.815705128205128,IPM,8,2
150,9.815705128205128,IPM,8,2
180,9.815705128205128,IPM,8,2
210,9.815705128205128,IPM,8,2
240,9.815705128205128,IPM,8,2
270,9.815705128205128,IPM,8,2
300,9.815705128205128,IPM,8,2
330,9.815705128205128,IPM,8,2
360,9.815705128205128,IPM,8,2
390,9.815705128205128,IPM,8,2
420,9.815705128205128,IPM,8,2
450,9.815705128205128,IPM,8,2
480,9.815705128205128,IPM,8,2
510,9.815705128205128,IPM,8,2
540,9.815705128205128,IPM,8,2
570,9.815705128205128,IPM,8,2
600,9.815705128205128,IPM,8,2
630,9.815705128205128,IPM,8,2
660,9.815705128205128,IPM,8,2
690,9.815705128205128,IPM,8,2
720,9.815705128205128,IPM,8,2
750,9.815705128205128,IPM,8,2
780,9.815705128205128,IPM,8,2
810,9.815705128205128,IPM,8,2
840,9.815705128205128,IPM,8,2
870,9.815705128205128,IPM,8,2
900,9.815705128205128,IPM,8,2
930,9.815705128205128,IPM,8,2
960,9.815705128205128,IPM,8,2
990,9.815705128205128,IPM,8,2
1020,9.815705128205128,IPM,8,2
1050,9.815705128205128,IPM,8,2
1080,9.815705128205128,IPM,8,2
1110,9.815705128205128,IPM,8,2
1140,9.815705128205128,IPM,8,2
1170,9.815705128205128,IPM,8,2
1200,9.815705128205128,IPM,8,2
1230,9.815705128205128,IPM,8,2
1260,9.815705128205128,IPM,8,2
1290,9.815705128205128,IPM,8,2
1320,9.815705128205128,IPM,8,2
1350,9.815705128205128,IPM,8,2
1380,9.815705128205128,IPM,8,2
1410,9.815705128205128,IPM,8,2
1440,9.815705128205128,IPM,8,2
1470,9.815705128205128,IPM,8,2
1500,9.815705128205128,IPM,8,2
